key,project_name,organization_name,prefecture_name,external_document_uri,review_decision,suggested_it_tag,review_notes
aG9ra2FpZG8vaGtkX21saXRfZ29fcnVtb2kvMjAyNi8yMDI2MDExNV8wMDU1NQo=,6. 車両管理業務（羽幌道路事務所外）（単価契約）,国土交通省北海道開発局留萌開発建設部,北海道,https://www.hkd.mlit.go.jp/rm/keiyaku/f6h4sv0000000i3g-att/vm69hn0000000eyi.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMjA2XzA1MTYxCg==,令和８年度 天竜川上流災害対策車管理業務,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/FGi64cPbxK20260205_25.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8yL3RvYmV0c3VfdG93bi8yMDI2LzIwMjYwMzA0XzAwMDAzCg==,当別町学校給食調理外業務委託公募型プロポーザルの実施について,北海道当別町,北海道,https://www.town.tobetsu.hokkaido.jp/uploaded/attachment/28095.pdf,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9mdWt1b2thX3JvdWRvdWt5b2t1LzIwMjYvMjAyNjA1MTJfMDA4NDEK,マザーズハローワーク天神及びマザーズハローワーク北九州におけるパソコン関係セミナー等実施業務委託,厚生労働省福岡労働局,福岡県,https://jsite.mhlw.go.jp/fukuoka-roudoukyoku/content/contents/002650754.pdf,uncertain,digital_training,Computer training is digitally related but is not core software/IT delivery.
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI2LzIwMjYwMzI1XzAzMTMzCg==,業務委託発注予定,北海道,北海道,https://www.pref.hokkaido.lg.jp/kg/sum/kanzai/gyoumuitaku-yotei.html,uncertain,,Generic page title rather than a specific project; source-page inspection would be required.
dG9reW8vc2hpbmp1a3VfY2l0eS8yMDI2LzIwMjYwNDE1XzAwMDAxCg==,「ウォーキングイベント実施業務委託」に係る公募型プロポーザルの実施について,東京都新宿区,東京都,https://www.city.shinjuku.lg.jp/content/000423044.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjUvMTIvMjAyNTEyMTdfNTQ4ODgK,自家用電気工作物の保安管理業務委託契約,法務省,福岡県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
Z292Ni9rYWlob19tbGl0XzAza2Fua3UvMjAyNC8yMDI0MDIyN18wMTQ3OAo=,横須賀・清水・下田海上保安部航路標識保守業務,海上保安庁第三管区海上保安本部,神奈川県,https://www.kaiho.mlit.go.jp/03kanku/nyusatsu/R6_koukoku/akita/nenkan2%20koukoku.pdf,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9rZW5zYXRzdV9mdWt1b2thLzIwMjQvMjAyNDAyMDFfMDAxMDIK,令和６年度小倉第二合同庁舎電気機械設備運転・保守管理等業務及び昇降機設備保守業務委託契約,検察庁福岡地方検察庁,福岡県,https://www.kensatsu.go.jp/content/001334586.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMjEwXzA1MTc4Cg==,令和７年度 小里川ダム水質監視分析作業,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/R57SV48LkJ20260204_14.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjUvMTEvMjAyNTExMTRfNTI4ODkK,令和７年度日高南部森林管理署収穫調査業務委託７号,農林水産省,北海道,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDQvMjAyNjA0MTRfNjk2MDEK,令和８年度名古屋刑務所医療機器保守点検業務委託契約契約（人工呼吸器）,法務省,愛知県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
dG9reW8vbmNjX2dvLzIwMjYvMjAyNjA0MTdfMDM2NjYK,令和8年度 税務関連業務委託 一式,国立研究開発法人国立がん研究センター,東京都,https://www.ncc.go.jp/jp/chotatsu/tsukiji/010/koukoku0417.pdf,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9wb2xpY2VfZnVrdW9rYS8yMDI2LzIwMjYwMzA2XzAxNjE2Cg==,安全運転管理者等関係業務委託契約に係る入札について,国家公安委員会（警察庁）福岡県警察,福岡県,https://www.police.pref.fukuoka.jp/data/open/cnt/3/22692/1/120260306kankeigyoumu.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDYvMjAyNjA2MDVfNzMwNzYK,特定個人情報保護評価指針の再検討に係る調査委託業務,個人情報保護委員会東京都,東京都,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9mdWt1b2thX3JvdWRvdWt5b2t1LzIwMjUvMjAyNTExMjVfMDA3ODUK,令和8年度福岡労働局各官署における空気環境等測定業務委託,厚生労働省福岡労働局,福岡県,https://jsite.mhlw.go.jp/fukuoka-roudoukyoku/content/contents/002470250.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMjEwXzA1MTgzCg==,令和８年度 豊川・矢作川水質自動監視所保守点検作業,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/SKB2S2RtIC20260206_15.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8vZW5pd2FfY2l0eS8yMDI2LzIwMjYwNjE5XzAwNjIxCg==,北島排水機場・南9号排水路草刈委託業務（6月18日告示 6月18日～6月25日） (PDFファイル: 125.7KB),北海道恵庭市,北海道,https://www.city.eniwa.hokkaido.jp/material/files/group/8/080618-k2.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8vd2Fra2FuYWlzaGkvMjAyNi8yMDI2MDMwOV8wMTAyMQo=,稚内市立図書館清掃業務委託,北海道稚内市,北海道,https://www.city.wakkanai.hokkaido.jp/files/00020100/00020111/r08-016-004.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDIvMjAyNDAyMjdfMjMyNzQK,令和６年度 新規採用時健診、一般健康診断及び特殊健康診断業務委託（単価契約）,厚生労働省,神奈川県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDUvMjAyNjA1MjBfNzE3NDQK,令和８ 年度 U N R - A D S の国内取り入れに向けた調査【業務委託】,国土交通省,東京都,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,uncertain,,The acronym and title are insufficient to determine whether this is IT-related without opening the source.
c2VhcmNoL3BfcG9ydGFsLzIwMjUvMTIvMjAyNTEyMjJfNTUzOTcK,【中部運輸局】愛知運輸支局の登録事項等証明書交付業務等の委託業務,国土交通省,愛知県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
Z292Ni9rYWlob19tbGl0XzAza2Fua3UvMjAyMy8yMDIzMTIyMF8wMTQyNgo=,海上保安業務啓蒙活動用映像編集作成業務,海上保安庁第三管区海上保安本部,神奈川県,https://www.kaiho.mlit.go.jp/03kanku/nyusatsu/R5_koukoku/akita/eki225%20koukoku.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI2LzIwMjYwNDI0XzAzMjYzCg==,総合評価一般競争入札の実施（令和８年度ものづくり産業におけるグリーン・デジタル推進事業（相談会・専門家派遣・マッチング）委託業務）,北海道,北海道,https://www.pref.hokkaido.lg.jp/sm/kmc/256764.html,uncertain,digital_process_consulting,"Digital-industry support is adjacent, but the title describes consulting/events rather than technical delivery."
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMjA1XzA1MTQ4Cg==,令和８年度 単価契約自動車修繕（越美）,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/yx7HIqW3qp20260203_5.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjUvMDIvMjAyNTAyMjVfMzY2NTMK,令和７年度大阪刑務所警備系業務委託請負契約,法務省,大阪府,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9rb2t1cmFfaXJ5b19jZW50ZXIvMjAyMy8yMDIzMTIyMF8wMDIzNgo=,電話交換業務委託,独立行政法人国立病院機構小倉医療センター,福岡県,https://kokura.hosp.go.jp/buppin/files/nyusatu/20240118.pdf,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9mdWt1b2thX3JvdWRvdWt5b2t1LzIwMjUvMjAyNTAyMTRfMDA3MzIK,令和7年度 田川地区官署における浄化槽維持管理業務委託,厚生労働省福岡労働局,福岡県,https://jsite.mhlw.go.jp/fukuoka-roudoukyoku/content/contents/002142205.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMzA5XzA1Mjc2Cg==,令和８年度 単価契約越美山系砂防事務所公共嘱託登記業務（表示に関する登記）,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/7gROBML0mr20260306_5.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDYvMjAyNjA2MjRfNzQzNDUK,令和8年第60回通関士試験における試験会場設営及び試験運営業務委託契約,財務省,愛知県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDIvMjAyNjAyMTNfNjMwMTcK,月形刑務所令和８年度清掃等環境整備業務委託契約,法務省,北海道,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8vZWJldHN1X2NpdHkvMjAyNi8yMDI2MDIxOV8wMDg5Ngo=,市道維持管理等業務委託 [PDFファイル／136KB],北海道江別市,北海道,https://www.city.ebetsu.hokkaido.jp/uploaded/attachment/79847.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8yL3NpbnJpbmthbnJpa3lva3UvMjAyNS8yMDI1MTExMV8xMDc1MQo=,令和7年度網走南部森林管理署収穫調査業務委託8号（電子調達対象案件）,林野庁北海道森林管理局,北海道,https://www.rinya.maff.go.jp/hokkaido/apply/publicsale/abasirinanbu/attach/pdf/251111_1-1.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Mi9pbW1pX21vai8yMDI1LzIwMjUxMjE1XzAxOTkyCg==,令和８年度自動車整備点検等業務委託契約（PDF：94KB）,出入国在留管理庁名古屋出入国在留管理局,愛知県,https://www.moj.go.jp/isa/content/001451658.pdf,not_IT,,No clear IT/software work indicated by the project title.
dG9reW8vdGl0ZWNoX2FjLzIwMjYvMjAyNjA3MTNfMDEwMDYK,ビザ・コンサルティング・サービス 一式,国立大学法人東京工業大学,東京都,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E3%83%93%E3%82%B6%E3%83%BB%E3%82%B3%E3%83%B3%E3%82%B5%E3%83%AB%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%83%BB%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9-%E4%B8%80%E5%BC%8F_R8.7.13-R8.8.21.pdf,not_IT,,No clear IT/software work indicated by the project title.
a2FuYWdhd2EvaGFkYW5vX2NpdHkvMjAyNC8yMDI0MDQwM18wMzI4OQo=,令和６年度秦野市立図書館・公民館等業務連絡及び図書等配送委託業務（その２）（単価契約）,神奈川県秦野市,神奈川県,https://www.city.hadano.kanagawa.jp/sekkeitosho/2_gaiyou/5063015.pdf,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyNi8yMDI2MDEyOF8wNDEzMQo=,一般競争入札の公告（日向神ダムＣＣＴＶ設備保守点検業務委託）,福岡県,福岡県,https://www.pref.fukuoka.lg.jp/bid-info/competivebidding-507-03.html,uncertain,telecommunications_infrastructure,"CCTV maintenance may include networking, but the title primarily indicates physical security equipment maintenance."
Z292NS9vZWlhLzIwMjYvMjAyNjAzMjRfMDAxMzIK,騒音斉合施設大井その２解体工事外１件実施設計業務委託,独立行政法人空港周辺整備機構,福岡県,https://www.oeia.or.jp/nyusatu/https://pdf.oeia.or.jp/nyusatu/upfile/koukoku_kaitaikoujisekkeiitaku.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMjAzXzA1MTQwCg==,令和８年度 単価契約名古屋国道機械設備修繕,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/DdU8KxDe6L20260129_16.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8vaGFrb2RhdGVfc2hpcnlva3Vfc2hvZ2FpX2NlbnRlci8yMDI2LzIwMjYwMTIzXzAwMDE1Cg==,nyuusatsu_260123-2.pdf,国立障害者リハビリテーションセンター函館視力障害センター,北海道,https://www.rehab.go.jp/hakodate/files/tyoutatu/nyuusatsu_260123-2.pdf,uncertain,,Filename used as the title; source-document inspection would be required. This is a title-quality issue.
aG9ra2FpZG8vZW5pd2FfY2l0eS8yMDI1LzIwMjUxMjEwXzAwNTgzCg==,公園樹適正管理委託業務（12月10日公告 12月10日～12月17日） (PDFファイル: 123.2KB),北海道恵庭市,北海道,https://www.city.eniwa.hokkaido.jp/material/files/group/8/071210-k2.pdf,not_IT,,No clear IT/software work indicated by the project title.
b3Nha2Eva2Fkb21hX2NpdHkvMjAyNi8yMDI2MDUyN18wMDk5OQo=,郵便期限：6月8日 令和8年度学校受水槽・高架水槽清掃点検業務委託,大阪府門真市,大阪府,https://www.city.kadoma.osaka.jp/material/files/group/48/20260527jissiyouryoujyusuii.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ni9rYWlob19tbGl0XzAza2Fua3UvMjAyNS8yMDI1MDIwMV8wMTcyMgo=,令和７年度一般・特別定期健康診断等一式（単価契約）,海上保安庁第三管区海上保安本部,神奈川県,https://www.kaiho.mlit.go.jp/03kanku/nyusatsu/R7_koukoku/yamaki/tan10%20koukoku.pdf,not_IT,,No clear IT/software work indicated by the project title.
